dtlz5-4obj-rvea-SBX-NUM ERROR
dtlz1-3obj-rvea-Balpha-BPM 46.282259435783956 46.282259435783835
dtlz5-3obj-ibea-SBX-BPM 0.0006347502920311103 0.0002904003986511195
dtlz1-3obj-rvea-Balpha-MPTM 46.343316821910676 46.34331682191066
dtlz1-3obj-rvea-Balpha-NUM 44.891587504671435 44.8915875046715
dtlz2-3obj-nsga3-SBX-BPM 0.014190235184769345 0.007935660998585134
dtlz1-3obj-rvea-Balpha-PM 50.539719497395275 50.53971949739521
dtlz2-4obj-nsga3-SBX-MPTM 0.0773557371869272 0.05334772003688415
dtlz2-4obj-ibea-Single-MPTM 0.06340271326948359 0.02549267953041816
dtlz1-6obj-nsga3-Balpha-PM 1.766790288865919 1.730186217455762
dtlz3-6obj-ibea-Single-NUM 0.10025364804434837 0.009702046222827101
dtlz4-4obj-nsga3-SBX-MPTM 0.06726045076244938 0.03938108563257798
dtlz7-4obj-nsga3-Local-PM 0.6883036299239976 0.3361642995602815
dtlz1-3obj-rvea-Single-BPM 0.11050974188452528 0.11038760957170096
dtlz5-4obj-rvea-Balpha-NUM 0.08087124626034714 0.06004544665406288
dtlz4-3obj-nsga3-SBX-MPTM 0.01998562110257246 0.012273133202611072
dtlz3-6obj-ibea-Single-PM 0.03322325731839828 0.014823694687830322
dtlz1-3obj-rvea-Single-MPTM 0.7425853437093344 0.7425853437093354
dtlz3-6obj-ibea-Local-BPM 0.5482064692795009 0.5421809781543651
dtlz2-6obj-ibea-Balpha-PM 0.4009615667172989 0.32102393213732294
dtlz3-6obj-ibea-Local-MPTM 0.3065373512425653 0.2865951560580768
dtlz3-6obj-ibea-Local-NUM 0.5088297317924662 0.5019447325983494
dtlz4-3obj-rvea-Local-BPM 0.07077779824646699 0.06485671294958988
dtlz2-3obj-ibea-Single-NUM 0.023944979865480952 0.0078646560246099
dtlz1-3obj-rvea-Single-NUM 0.5780702991558867 0.5780702991558856
dtlz1-6obj-nsga3-Single-BPM 0.44902257946619295 0.4300337449649451
dtlz2-6obj-nsga3-SBX-BPM 0.1054693667519826 0.04254261966779504
dtlz3-6obj-ibea-Local-PM 0.6137072886888439 0.6118999449341631
dtlz6-3obj-nsga3-Local-NUM 7.090409432261418 7.090409432261411
dtlz5-4obj-rvea-Balpha-PM 0.08541234136925613 0.06728361776305414
dtlz5-3obj-ibea-SBX-MPTM 0.0007488363132456187 0.0003723187570024983
dtlz2-4obj-ibea-Single-NUM 0.06640902578900361 0.023648431133692152
dtlz1-3obj-rvea-Single-PM 0.7374884134078648 0.737488413407864
dtlz1-3obj-rvea-Local-BPM 6.585144268527898 6.585144268527892
dtlz7-3obj-rvea-SBX-BPM 0.01456633103542736 0.00916931359466392
dtlz1-3obj-rvea-Local-MPTM 8.84942150793008 8.849421507930085
